Tanggal_Beli,Jam_Beli,Keberangkatan,Jam,Estimasi,kd_tiket,Harga_Tiket,Pembelian,Metode,kode_asal,kode_tujuan,Kode_Trayek,Layanan,Segmentasi,Kantor_Cabang,Tahun,H_plus,lead_time,Asal,Tujuan,Trayek
2025-03-26,14:45:51,2025-03-26,15:00:00,15:00:00,813e592b715e8274c,128000,Pemasaran Zonasi,Tunai,PWJ,KMO,PWJ-KMO,BNS,AKAP,Yogyakarta,2025,5,0,Stasiun DAMRI Purworejo,Pool DAMRI Kemayoran,Stasiun DAMRI Purworejo - Stasiun DAMRI Kemayoran
2025-03-26,09:37:54,2025-03-26,17:00:00,17:30:00,7bfe3923706e29eed8a7,135000,LOKET,Tunai,BJG,KMO,TWO-KMO,BNS,AKAP,Purwokerto,2025,5,0,Terminal Banjarnegara,Pool DAMRI Kemayoran,Terminal Wonosobo - Stasiun DAMRI Kemayoran
2025-03-22,19:16:40,2025-03-26,07:30:00,10:00:00,8277e4353c33750ef41b,275000,Redbus,Transfer,BUN,KMO,MLG-KMO,EKS,AKAP,Surabaya,2025,5,4,Terminal Bungur Asih,Pool DAMRI Kemayoran,Stasiun Damri Malang - Stasiun DAMRI Kemayoran
2025-03-22,12:01:16,2025-03-26,12:00:00,17:00:00,878e8f3734aca48f9,296000,Agen Pemasaran,Deposit,TMK,KMO,BWI-KMO,EKS,AKAP,Banyuwangi,2025,5,4,Terminal Minak Koncar Lumajang,Pool DAMRI Kemayoran,Terminal Brawijaya Banyuwangi - Pool DAMRI Kemayoran
2025-03-13,23:49:08,2025-03-26,12:00:00,12:00:00,3fce961c85d7063e1752,352000,Traveloka,Transfer,BWI,PGB,BWI-KMO,EKS,AKAP,Banyuwangi,2025,5,13,Terminal Brawijaya Banyuwangi,Terminal Pulogebang,Terminal Brawijaya Banyuwangi - Pool DAMRI Kemayoran
2025-03-26,17:07:58,2025-03-26,17:00:00,17:00:00,725d9e68e68e8087f,130000,Agen Pemasaran,Deposit,BCR,KMO,BBS-KMO,BNS,AKAP,Purwokerto,2025,5,0,Agen Bancar,Pool DAMRI Kemayoran,Terminal Bobotsari - Pool DAMRI Kemayoran
2025-03-26,16:58:27,2025-03-26,18:30:00,21:00:00,77084b3bf69534ebd15d,275000,DAMRI APPS,Transfer,BUN,KMO,MLG-KMO,EKS,AKAP,Surabaya,2025,5,0,Terminal Bungur Asih,Pool DAMRI Kemayoran,Stasiun Damri Malang - Stasiun DAMRI Kemayoran
2025-03-26,18:54:11,2025-03-26,17:00:00,19:30:00,101bf5b95af848fc2,120000,Agen Pemasaran,Deposit,AJB,KMO,BBS-KMO,BNS,AKAP,Purwokerto,2025,5,0,Terminal Ajibarang,Pool DAMRI Kemayoran,Terminal Bobotsari - Pool DAMRI Kemayoran
2025-03-20,14:46:06,2025-03-26,20:00:00,21:20:00,6b52ca74032bf3406ba0,315000,DAMRI APPS,Transfer,ITR,CWG,RJB-PWK,BNS,AKAP,Lampung,2025,5,6,ITERA,Stasiun DAMRI Cawang,Rajabasa - Purwakarta
2025-03-25,20:28:59,2025-03-26,15:00:00,12:50:00,2b813afbb2b5d4469de1,128000,Traveloka,Transfer,TGW,KMO,PWJ-KMO,BNS,AKAP,Yogyakarta,2025,5,1,Terminal Giwangan Yogyakarta,Pool DAMRI Kemayoran,Stasiun DAMRI Purworejo - Stasiun DAMRI Kemayoran
2025-03-20,12:05:04,2025-03-26,15:00:00,15:00:00,4376bf0e63c4150ad,144000,Pemasaran Zonasi,Tunai,PWJ,KMO,PWJ-KMO,BNS,AKAP,Yogyakarta,2025,5,6,Stasiun DAMRI Purworejo,Pool DAMRI Kemayoran,Stasiun DAMRI Purworejo - Stasiun DAMRI Kemayoran
2025-03-26,09:37:54,2025-03-26,17:00:00,17:30:00,3886f12cc30bcb6433ff,135000,LOKET,Tunai,BJG,KMO,TWO-KMO,BNS,AKAP,Purwokerto,2025,5,0,Terminal Banjarnegara,Pool DAMRI Kemayoran,Terminal Wonosobo - Stasiun DAMRI Kemayoran
2025-03-26,06:21:26,2025-03-26,07:30:00,10:00:00,6ba92591940cd52fd235,275000,Redbus,Transfer,BUN,KMO,MLG-KMO,EKS,AKAP,Surabaya,2025,5,0,Terminal Bungur Asih,Pool DAMRI Kemayoran,Stasiun Damri Malang - Stasiun DAMRI Kemayoran
2025-03-15,19:27:10,2025-03-26,12:00:00,17:00:00,1f752bfdbb4eff01625a,296000,DAMRI APPS,Transfer,TMK,KMO,BWI-KMO,EKS,AKAP,Banyuwangi,2025,5,11,Terminal Minak Koncar Lumajang,Pool DAMRI Kemayoran,Terminal Brawijaya Banyuwangi - Pool DAMRI Kemayoran
2025-03-25,18:21:16,2025-03-26,16:30:00,19:00:00,84c5ceccdb4cdd8f459a,275000,Redbus,Transfer,BUN,PDC,MLG-KMO,EKS,AKAP,Surabaya,2025,5,1,Terminal Bungur Asih,Stasiun Damri Ciputat,Stasiun Damri Malang - Stasiun DAMRI Kemayoran
2025-03-26,16:35:44,2025-03-26,17:00:00,19:30:00,1c6cd3b8077d69d3b,120000,Agen Pemasaran,Deposit,AJB,KMO,BBS-KMO,BNS,AKAP,Purwokerto,2025,5,0,Terminal Ajibarang,Pool DAMRI Kemayoran,Terminal Bobotsari - Pool DAMRI Kemayoran
2025-03-26,14:36:10,2025-03-26,18:30:00,18:30:00,198ed1aa151fcc99f367,315000,Traveloka,Transfer,MLG,PGB,MLG-KMO,EKS,AKAP,Surabaya,2025,5,0,Stasiun Damri Malang,Terminal Pulogebang,Stasiun Damri Malang - Stasiun DAMRI Kemayoran
2025-03-26,12:50:32,2025-03-26,19:00:00,19:00:00,703ca11dadcca984c,125000,Pemasaran Zonasi,Tunai,CLP,KMO,CLP-KMO,BNS,AKAP,Purwokerto,2025,5,0,Pool DAMRI Cilacap,Pool DAMRI Kemayoran,Pool DAMRI Cilacap - Pool DAMRI Kemayoran
2025-03-26,11:15:57,2025-03-26,16:30:00,19:00:00,20a866f9ce31a6463866,340000,Traveloka,Transfer,PBY,KMO,MLG-KMO,RYL,AKAP,Surabaya,2025,5,0,Loket Surabaya (A Yani),Pool DAMRI Kemayoran,Stasiun Damri Malang - Stasiun DAMRI Kemayoran
2025-03-24,15:27:03,2025-03-26,19:00:00,19:00:00,077435ce6ae23cc91,125000,Pemasaran Zonasi,Tunai,CLP,KMO,CLP-KMO,BNS,AKAP,Purwokerto,2025,5,2,Pool DAMRI Cilacap,Pool DAMRI Kemayoran,Pool DAMRI Cilacap - Pool DAMRI Kemayoran
2025-03-25,20:28:59,2025-03-26,15:00:00,12:50:00,62b0024c157b1101eba2,128000,Traveloka,Transfer,TGW,KMO,PWJ-KMO,BNS,AKAP,Yogyakarta,2025,5,1,Terminal Giwangan Yogyakarta,Pool DAMRI Kemayoran,Stasiun DAMRI Purworejo - Stasiun DAMRI Kemayoran
2025-03-26,14:49:51,2025-03-26,17:00:00,17:00:00,34edb5237190226bc799,150000,LOKET,Tunai,TWO,KMO,TWO-KMO,BNS,AKAP,Purwokerto,2025,5,0,Terminal Wonosobo,Pool DAMRI Kemayoran,Terminal Wonosobo - Stasiun DAMRI Kemayoran
2025-03-22,13:40:54,2025-03-26,07:30:00,10:00:00,849e48bb91af525d8255,275000,Redbus,Transfer,BUN,KMO,MLG-KMO,EKS,AKAP,Surabaya,2025,5,4,Terminal Bungur Asih,Pool DAMRI Kemayoran,Stasiun Damri Malang - Stasiun DAMRI Kemayoran
2025-03-21,10:55:17,2025-03-26,07:30:00,10:00:00,57d9163015efce8ab,275000,Admin,Tunai,BUN,KMO,MLG-KMO,EKS,AKAP,Surabaya,2025,5,5,Terminal Bungur Asih,Pool DAMRI Kemayoran,Stasiun Damri Malang - Stasiun DAMRI Kemayoran
2025-03-24,23:35:32,2025-03-26,12:00:00,19:00:00,19db59ded3c60ae6eb69,296000,Traveloka,Transfer,TBA,PGB,BWI-KMO,EKS,AKAP,Banyuwangi,2025,5,2,Terminal Bayuangga - Probolinggo,Terminal Pulogebang,Terminal Brawijaya Banyuwangi - Pool DAMRI Kemayoran
2025-03-25,12:23:02,2025-03-26,18:30:00,21:00:00,7a4fd470d4ae3daddbf0,275000,Traveloka,Transfer,BUN,KMO,MLG-KMO,EKS,AKAP,Surabaya,2025,5,1,Terminal Bungur Asih,Pool DAMRI Kemayoran,Stasiun Damri Malang - Stasiun DAMRI Kemayoran
2025-03-26,04:17:52,2025-03-26,17:00:00,19:00:00,4df952bf7e6d1ec4571c,130000,Redbus,Transfer,PWT,KMO,BBS-KMO,BNS,AKAP,Purwokerto,2025,5,0,Pool Damri Purwokerto,Pool DAMRI Kemayoran,Terminal Bobotsari - Pool DAMRI Kemayoran
2025-03-18,10:06:34,2025-03-26,18:00:00,18:00:00,3cc6892da804bc6d6fb7,480000,Redbus,Transfer,MLG,KMO,MLG-KMO,IRC,AKAP,Surabaya,2025,5,8,Stasiun Damri Malang,Pool DAMRI Kemayoran,Stasiun Damri Malang - Stasiun DAMRI Kemayoran
2025-02-28,07:23:36,2025-03-26,18:00:00,18:00:00,3a6677f3b777546bbce4,640000,Traveloka,Transfer,MLG,KMO,MLG-KMO,ISC,AKAP,Surabaya,2025,5,26,Stasiun Damri Malang,Pool DAMRI Kemayoran,Stasiun Damri Malang - Stasiun DAMRI Kemayoran
2025-03-20,17:33:49,2025-03-26,19:00:00,19:00:00,666d6384a81cea8c9,125000,Pemasaran Zonasi,Tunai,CLP,KMO,CLP-KMO,BNS,AKAP,Purwokerto,2025,5,6,Pool DAMRI Cilacap,Pool DAMRI Kemayoran,Pool DAMRI Cilacap - Pool DAMRI Kemayoran
2025-03-20,10:32:22,2025-03-26,15:00:00,15:00:00,5ff33a71f60efe191,144000,Pemasaran Zonasi,Tunai,PWJ,KMO,PWJ-KMO,BNS,AKAP,Yogyakarta,2025,5,6,Stasiun DAMRI Purworejo,Pool DAMRI Kemayoran,Stasiun DAMRI Purworejo - Stasiun DAMRI Kemayoran
2025-03-26,15:55:26,2025-03-26,17:00:00,17:30:00,58e5ab2172e3dd5cf19b,135000,LOKET,Tunai,BJG,KMO,TWO-KMO,BNS,AKAP,Purwokerto,2025,5,0,Terminal Banjarnegara,Pool DAMRI Kemayoran,Terminal Wonosobo - Stasiun DAMRI Kemayoran
2025-03-22,19:16:40,2025-03-26,07:30:00,10:00:00,4cbe20e3f77e48eee585,275000,Redbus,Transfer,BUN,KMO,MLG-KMO,EKS,AKAP,Surabaya,2025,5,4,Terminal Bungur Asih,Pool DAMRI Kemayoran,Stasiun Damri Malang - Stasiun DAMRI Kemayoran
2025-03-15,19:27:10,2025-03-26,12:00:00,17:00:00,067e21cd6bfc80b6a3f3,296000,DAMRI APPS,Transfer,TMK,KMO,BWI-KMO,EKS,AKAP,Banyuwangi,2025,5,11,Terminal Minak Koncar Lumajang,Pool DAMRI Kemayoran,Terminal Brawijaya Banyuwangi - Pool DAMRI Kemayoran
2025-03-24,10:54:01,2025-03-26,12:00:00,19:00:00,2ac92df6a47c25116,296000,Agen Pemasaran,Deposit,TBA,KMO,BWI-KMO,EKS,AKAP,Banyuwangi,2025,5,2,Terminal Bayuangga - Probolinggo,Pool DAMRI Kemayoran,Terminal Brawijaya Banyuwangi - Pool DAMRI Kemayoran
2025-03-26,18:57:40,2025-03-26,17:00:00,19:30:00,9eecdbf328b82063e,120000,Agen Pemasaran,Deposit,AJB,KMO,BBS-KMO,BNS,AKAP,Purwokerto,2025,5,0,Terminal Ajibarang,Pool DAMRI Kemayoran,Terminal Bobotsari - Pool DAMRI Kemayoran
2025-02-28,00:23:14,2025-03-26,18:30:00,21:00:00,2312198305e63e06a989,340000,Redbus,Transfer,BUN,KMO,MLG-KMO,EKS,AKAP,Surabaya,2025,5,26,Terminal Bungur Asih,Pool DAMRI Kemayoran,Stasiun Damri Malang - Stasiun DAMRI Kemayoran
2025-03-16,17:05:17,2025-03-26,19:00:00,19:00:00,09854b4db8ff3c6e0931,125000,Agen Pemasaran,Tunai,CLP,KMO,CLP-KMO,BNS,AKAP,Purwokerto,2025,5,10,Pool DAMRI Cilacap,Pool DAMRI Kemayoran,Pool DAMRI Cilacap - Pool DAMRI Kemayoran
2025-03-25,21:07:54,2025-03-26,20:00:00,21:20:00,11c1cf40872aed5b4b36,315000,DAMRI APPS,Transfer,ITR,CWG,RJB-PWK,BNS,AKAP,Lampung,2025,5,1,ITERA,Stasiun DAMRI Cawang,Rajabasa - Purwakarta
2025-03-19,10:52:07,2025-03-26,15:00:00,12:50:00,715a08da1d39656c59c5,144000,Traveloka,Transfer,TGW,KMO,PWJ-KMO,BNS,AKAP,Yogyakarta,2025,5,7,Terminal Giwangan Yogyakarta,Pool DAMRI Kemayoran,Stasiun DAMRI Purworejo - Stasiun DAMRI Kemayoran
2025-03-25,20:28:59,2025-03-26,15:00:00,12:50:00,083e3fda1e5fe11ca5df,128000,Traveloka,Transfer,TGW,KMO,PWJ-KMO,BNS,AKAP,Yogyakarta,2025,5,1,Terminal Giwangan Yogyakarta,Pool DAMRI Kemayoran,Stasiun DAMRI Purworejo - Stasiun DAMRI Kemayoran
2025-03-25,18:44:26,2025-03-26,17:00:00,17:00:00,32b69e9b11731ca07826,150000,DAMRI APPS,Transfer,TWO,KMO,TWO-KMO,BNS,AKAP,Purwokerto,2025,5,1,Terminal Wonosobo,Pool DAMRI Kemayoran,Terminal Wonosobo - Stasiun DAMRI Kemayoran
2025-03-26,06:21:26,2025-03-26,07:30:00,10:00:00,40d96f5220eb0b475e5b,275000,Redbus,Transfer,BUN,KMO,MLG-KMO,EKS,AKAP,Surabaya,2025,5,0,Terminal Bungur Asih,Pool DAMRI Kemayoran,Stasiun Damri Malang - Stasiun DAMRI Kemayoran
2025-03-16,08:29:49,2025-03-26,12:00:00,17:00:00,6f0ff8246b10d62aba74,296000,Traveloka,Transfer,TMK,PGB,BWI-KMO,EKS,AKAP,Banyuwangi,2025,5,10,Terminal Minak Koncar Lumajang,Terminal Pulogebang,Terminal Brawijaya Banyuwangi - Pool DAMRI Kemayoran
2025-03-25,18:21:16,2025-03-26,16:30:00,19:00:00,73154d894f736f974c3c,275000,Redbus,Transfer,BUN,PDC,MLG-KMO,EKS,AKAP,Surabaya,2025,5,1,Terminal Bungur Asih,Stasiun Damri Ciputat,Stasiun Damri Malang - Stasiun DAMRI Kemayoran
2025-03-24,09:18:33,2025-03-26,17:00:00,17:00:00,828f3d6b8e39b71c8,130000,Agen Pemasaran,Deposit,BCR,KMO,BBS-KMO,BNS,AKAP,Purwokerto,2025,5,2,Agen Bancar,Pool DAMRI Kemayoran,Terminal Bobotsari - Pool DAMRI Kemayoran
2025-03-22,18:31:21,2025-03-26,18:30:00,18:30:00,5917fea729cec7b15bf2,315000,DAMRI APPS,Transfer,MLG,PGB,MLG-KMO,EKS,AKAP,Surabaya,2025,5,4,Stasiun Damri Malang,Terminal Pulogebang,Stasiun Damri Malang - Stasiun DAMRI Kemayoran
2025-03-26,12:24:06,2025-03-26,19:00:00,19:00:00,653503930f2836b0e,125000,Pemasaran Zonasi,Tunai,CLP,KMO,CLP-KMO,BNS,AKAP,Purwokerto,2025,5,0,Pool DAMRI Cilacap,Pool DAMRI Kemayoran,Pool DAMRI Cilacap - Pool DAMRI Kemayoran
2025-03-17,11:28:40,2025-03-26,16:30:00,16:30:00,565a81954a9a5e3a6,480000,DAMRI APPS,Transfer,MLG,KMO,MLG-KMO,RYL,AKAP,Surabaya,2025,5,9,Stasiun Damri Malang,Pool DAMRI Kemayoran,Stasiun Damri Malang - Stasiun DAMRI Kemayoran
2025-03-24,23:15:24,2025-03-26,16:30:00,19:00:00,05f3c4c707c5988a800a,340000,Redbus,Transfer,PBY,KMO,MLG-KMO,RYL,AKAP,Surabaya,2025,5,2,Loket Surabaya (A Yani),Pool DAMRI Kemayoran,Stasiun Damri Malang - Stasiun DAMRI Kemayoran
2025-03-25,12:41:11,2025-03-26,19:00:00,19:00:00,09fa2e0c6584b8148,125000,Pemasaran Zonasi,Tunai,CLP,KMO,CLP-KMO,BNS,AKAP,Purwokerto,2025,5,1,Pool DAMRI Cilacap,Pool DAMRI Kemayoran,Pool DAMRI Cilacap - Pool DAMRI Kemayoran
2025-03-25,20:33:35,2025-03-26,15:00:00,12:50:00,76e8557c8613ec7b24c9,128000,DAMRI APPS,Transfer,TGW,KMO,PWJ-KMO,BNS,AKAP,Yogyakarta,2025,5,1,Terminal Giwangan Yogyakarta,Pool DAMRI Kemayoran,Stasiun DAMRI Purworejo - Stasiun DAMRI Kemayoran
2025-03-26,09:37:54,2025-03-26,17:00:00,17:30:00,72b7803532ec8206ec49,135000,LOKET,Tunai,BJG,KMO,TWO-KMO,BNS,AKAP,Purwokerto,2025,5,0,Terminal Banjarnegara,Pool DAMRI Kemayoran,Terminal Wonosobo - Stasiun DAMRI Kemayoran
2025-03-22,19:16:40,2025-03-26,07:30:00,10:00:00,80c2f344b383cf3b18b1,275000,Redbus,Transfer,BUN,KMO,MLG-KMO,EKS,AKAP,Surabaya,2025,5,4,Terminal Bungur Asih,Pool DAMRI Kemayoran,Stasiun Damri Malang - Stasiun DAMRI Kemayoran
2025-03-18,19:17:30,2025-03-26,07:30:00,07:30:00,9b8ff091edc5f8623be0,390000,Traveloka,Transfer,MLG,KMO,MLG-KMO,EKS,AKAP,Surabaya,2025,5,8,Stasiun Damri Malang,Pool DAMRI Kemayoran,Stasiun Damri Malang - Stasiun DAMRI Kemayoran
2025-03-22,19:07:33,2025-03-26,12:00:00,17:00:00,84be0bc07915d46b0,296000,Pemasaran Zonasi,Tunai,TMK,KMO,BWI-KMO,EKS,AKAP,Banyuwangi,2025,5,4,Terminal Minak Koncar Lumajang,Pool DAMRI Kemayoran,Terminal Brawijaya Banyuwangi - Pool DAMRI Kemayoran
2025-03-25,13:36:26,2025-03-26,18:30:00,18:30:00,4bb2b60f0ef17e6f00ea,315000,Traveloka,Transfer,MLG,KMO,MLG-KMO,EKS,AKAP,Surabaya,2025,5,1,Stasiun Damri Malang,Pool DAMRI Kemayoran,Stasiun Damri Malang - Stasiun DAMRI Kemayoran
2025-03-26,04:17:52,2025-03-26,17:00:00,19:00:00,4ac97e71359ae6001e57,130000,Redbus,Transfer,PWT,KMO,BBS-KMO,BNS,AKAP,Purwokerto,2025,5,0,Pool Damri Purwokerto,Pool DAMRI Kemayoran,Terminal Bobotsari - Pool DAMRI Kemayoran
2025-03-26,12:57:28,2025-03-26,20:00:00,21:20:00,26dce187f6489ae111bf,315000,DAMRI APPS,Transfer,ITR,CWG,RJB-PWK,BNS,AKAP,Lampung,2025,5,0,ITERA,Stasiun DAMRI Cawang,Rajabasa - Purwakarta
2025-03-16,16:42:53,2025-03-26,15:00:00,12:30:00,4b0ced336d0ac25ffccb,144000,Traveloka,Transfer,YOG,KMO,PWJ-KMO,BNS,AKAP,Yogyakarta,2025,5,10,Stasiun DAMRI Yogyakarta ,Pool DAMRI Kemayoran,Stasiun DAMRI Purworejo - Stasiun DAMRI Kemayoran
2025-03-20,12:04:24,2025-03-26,15:00:00,15:00:00,8a42b88e3f208a931,144000,Pemasaran Zonasi,Tunai,PWJ,KMO,PWJ-KMO,BNS,AKAP,Yogyakarta,2025,5,6,Stasiun DAMRI Purworejo,Pool DAMRI Kemayoran,Stasiun DAMRI Purworejo - Stasiun DAMRI Kemayoran
2025-03-22,13:43:59,2025-03-26,17:00:00,17:30:00,56b97229f02b7ff6ecc2,135000,LOKET,Tunai,BJG,KMO,TWO-KMO,BNS,AKAP,Purwokerto,2025,5,4,Terminal Banjarnegara,Pool DAMRI Kemayoran,Terminal Wonosobo - Stasiun DAMRI Kemayoran
2025-03-22,19:16:40,2025-03-26,07:30:00,10:00:00,2b704a3394b6f9be5afe,275000,Redbus,Transfer,BUN,KMO,MLG-KMO,EKS,AKAP,Surabaya,2025,5,4,Terminal Bungur Asih,Pool DAMRI Kemayoran,Stasiun Damri Malang - Stasiun DAMRI Kemayoran
2025-03-15,19:27:10,2025-03-26,12:00:00,17:00:00,399e4f7e484b8a9d59ba,296000,DAMRI APPS,Transfer,TMK,KMO,BWI-KMO,EKS,AKAP,Banyuwangi,2025,5,11,Terminal Minak Koncar Lumajang,Pool DAMRI Kemayoran,Terminal Brawijaya Banyuwangi - Pool DAMRI Kemayoran
2025-03-16,19:53:19,2025-03-26,12:00:00,15:00:00,787f2f0c08737c665fcd,320000,Redbus,Transfer,PDJ,KMO,BWI-KMO,EKS,AKAP,Banyuwangi,2025,5,10,Pool Damri Jember,Pool DAMRI Kemayoran,Terminal Brawijaya Banyuwangi - Pool DAMRI Kemayoran
2025-03-26,19:04:46,2025-03-26,17:00:00,19:30:00,42e552cb3fc11fa98,120000,Agen Pemasaran,Deposit,AJB,KMO,BBS-KMO,BNS,AKAP,Purwokerto,2025,5,0,Terminal Ajibarang,Pool DAMRI Kemayoran,Terminal Bobotsari - Pool DAMRI Kemayoran
2025-03-26,17:09:09,2025-03-26,18:30:00,21:00:00,6310baacec995a6f2a27,275000,Redbus,Transfer,BUN,KMO,MLG-KMO,EKS,AKAP,Surabaya,2025,5,0,Terminal Bungur Asih,Pool DAMRI Kemayoran,Stasiun Damri Malang - Stasiun DAMRI Kemayoran
2025-03-26,09:22:22,2025-03-26,19:00:00,19:00:00,837441c9e786ecf97,125000,Pemasaran Zonasi,Tunai,CLP,KMO,CLP-KMO,BNS,AKAP,Purwokerto,2025,5,0,Pool DAMRI Cilacap,Pool DAMRI Kemayoran,Pool DAMRI Cilacap - Pool DAMRI Kemayoran
2025-02-27,17:58:37,2025-03-27,18:00:00,20:00:00,1b3737b590d1c72097dc,510000,Redbus,Transfer,BUN,KMO,MLG-KMO,IRC,AKAP,Surabaya,2025,6,28,Terminal Bungur Asih,Pool DAMRI Kemayoran,Stasiun Damri Malang - Stasiun DAMRI Kemayoran
2025-02-26,20:16:29,2025-03-27,17:00:00,19:00:00,5404170308bbd9de1cb5,105000,Redbus,Transfer,PWT,KMO,BBS-KMO,BNS,AKAP,Purwokerto,2025,6,29,Pool Damri Purwokerto,Pool DAMRI Kemayoran,Terminal Bobotsari - Pool DAMRI Kemayoran
2025-03-27,14:52:24,2025-03-27,18:00:00,20:00:00,60c9794271ae77b1ce8b,450000,Traveloka,Transfer,BUN,KMO,MLG-KMO,IRC,AKAP,Surabaya,2025,6,0,Terminal Bungur Asih,Pool DAMRI Kemayoran,Stasiun Damri Malang - Stasiun DAMRI Kemayoran
2025-03-26,18:45:35,2025-03-27,15:00:00,12:30:00,87858751a6255a092075,128000,Redbus,Transfer,YOG,KMO,PWJ-KMO,BNS,AKAP,Yogyakarta,2025,6,1,Stasiun DAMRI Yogyakarta ,Pool DAMRI Kemayoran,Stasiun DAMRI Purworejo - Stasiun DAMRI Kemayoran
2025-02-28,08:51:48,2025-03-27,16:30:00,19:00:00,52b34051afc989b2c8a1,420000,Traveloka,Transfer,PBY,KMO,MLG-KMO,RYL,AKAP,Surabaya,2025,6,27,Loket Surabaya (A Yani),Pool DAMRI Kemayoran,Stasiun Damri Malang - Stasiun DAMRI Kemayoran
2025-03-24,10:12:13,2025-03-27,18:00:00,18:00:00,7d7906d5a333ab4d8662,160000,Redbus,Transfer,YOG,KMO,YOG-KMO,BNS,AKAP,Yogyakarta,2025,6,3,Stasiun DAMRI Yogyakarta ,Pool DAMRI Kemayoran,Stasiun DAMRI Yogyakarta  - Stasiun DAMRI Kemayoran
2025-03-24,15:42:54,2025-03-27,17:00:00,19:00:00,08fc389dc168a39ce,130000,Pemasaran Zonasi,VA Mandiri,PWT,KMO,MDJ-POR,BNS,AKAP,Purwokerto,2025,6,3,Pool Damri Purwokerto,Pool DAMRI Kemayoran,Terminal Mandiraja - Terminal Poris
2025-03-05,16:17:55,2025-03-27,12:00:00,19:00:00,505e928084fbb8ff2,259000,Agen Pemasaran,Deposit,TBA,KMO,BWI-KMO,EKS,AKAP,Banyuwangi,2025,6,22,Terminal Bayuangga - Probolinggo,Pool DAMRI Kemayoran,Terminal Brawijaya Banyuwangi - Pool DAMRI Kemayoran
2025-03-26,07:22:06,2025-03-27,20:00:00,21:20:00,7d5b068ef33b2240d5c6,340000,DAMRI APPS,Transfer,ITR,CWG,RJB-PWK,BNS,AKAP,Lampung,2025,6,1,ITERA,Stasiun DAMRI Cawang,Rajabasa - Purwakarta
2025-03-05,16:17:55,2025-03-27,12:00:00,19:00:00,5dce9db115d131a10,259000,Agen Pemasaran,Deposit,TBA,KMO,BWI-KMO,EKS,AKAP,Banyuwangi,2025,6,22,Terminal Bayuangga - Probolinggo,Pool DAMRI Kemayoran,Terminal Brawijaya Banyuwangi - Pool DAMRI Kemayoran
2025-03-27,13:03:34,2025-03-27,16:30:00,17:00:00,28b324201395db516f96,315000,Traveloka,Transfer,AJS,CWG,MLG-KMO,EKS,AKAP,Surabaya,2025,6,0,Terminal Arjosari,Stasiun DAMRI Cawang,Stasiun Damri Malang - Stasiun DAMRI Kemayoran
2025-03-26,15:07:23,2025-03-27,18:30:00,21:00:00,479d2c4b5a38c2c2f3b3,275000,Redbus,Transfer,BUN,KMO,MLG-KMO,EKS,AKAP,Surabaya,2025,6,1,Terminal Bungur Asih,Pool DAMRI Kemayoran,Stasiun Damri Malang - Stasiun DAMRI Kemayoran
2025-03-13,20:16:00,2025-03-27,18:30:00,19:00:00,80fe22f557dc9d4e1ad3,390000,DAMRI APPS,Transfer,AJS,KMO,MLG-KMO,EKS,AKAP,Surabaya,2025,6,14,Terminal Arjosari,Pool DAMRI Kemayoran,Stasiun Damri Malang - Stasiun DAMRI Kemayoran
2025-03-01,09:05:43,2025-03-27,18:00:00,18:00:00,89db52f3f1ccefbbd259,540000,DAMRI APPS,Transfer,MLG,KMO,MLG-KMO,IRC,AKAP,Surabaya,2025,6,26,Stasiun Damri Malang,Pool DAMRI Kemayoran,Stasiun Damri Malang - Stasiun DAMRI Kemayoran
2025-03-26,13:21:36,2025-03-27,19:00:00,19:00:00,4bddcd2be48304ca3,125000,Agen Pemasaran,Deposit,AJL,KMO,CLP-KMO,BNS,AKAP,Purwokerto,2025,6,1,Agen Jeruk Legi,Pool DAMRI Kemayoran,Pool DAMRI Cilacap - Pool DAMRI Kemayoran
2025-03-16,13:22:42,2025-03-27,18:00:00,20:00:00,2854468fbb1c363e7ed2,510000,DAMRI APPS,Transfer,BUN,KMO,MLG-KMO,IRC,AKAP,Surabaya,2025,6,11,Terminal Bungur Asih,Pool DAMRI Kemayoran,Stasiun Damri Malang - Stasiun DAMRI Kemayoran
2025-03-27,12:41:04,2025-03-27,17:00:00,17:00:00,6bee863b8378f88b55d6,150000,LOKET,Tunai,TWO,KMO,TWO-KMO,BNS,AKAP,Purwokerto,2025,6,0,Terminal Wonosobo,Pool DAMRI Kemayoran,Terminal Wonosobo - Stasiun DAMRI Kemayoran
2025-02-13,20:14:00,2025-03-27,18:00:00,18:00:00,4db5ad875122444ccc45,640000,DAMRI APPS,Transfer,MLG,KMO,MLG-KMO,ISC,AKAP,Surabaya,2025,6,42,Stasiun Damri Malang,Pool DAMRI Kemayoran,Stasiun Damri Malang - Stasiun DAMRI Kemayoran
2025-03-26,22:24:38,2025-03-27,07:30:00,10:00:00,5493dfe6e85bb6c9ea7a,275000,Redbus,Transfer,BUN,KMO,MLG-KMO,EKS,AKAP,Surabaya,2025,6,1,Terminal Bungur Asih,Pool DAMRI Kemayoran,Stasiun Damri Malang - Stasiun DAMRI Kemayoran
2025-03-27,18:25:46,2025-03-27,17:00:00,19:00:00,47c464181305c855d,105000,Pemasaran Zonasi,Tunai,PWT,KMO,MDJ-POR,BNS,AKAP,Purwokerto,2025,6,0,Pool Damri Purwokerto,Pool DAMRI Kemayoran,Terminal Mandiraja - Terminal Poris
